{L9R1-B8EB59CY-5379WLCK},01/04/2010 08:38:24,DTAA/STF0145,PC-0191,Logon
{G1F1-X1UC98KJ-4900JKTQ},01/04/2010 08:38:33,DTAA/PDB0413,PC-3571,Logon
{G5P8-X8JI19XT-6458IFAC},01/04/2010 08:38:35,DTAA/BHH0460,PC-2630,Logon
{Q8I5-D6MX95ND-8690INOB},01/04/2010 08:38:54,DTAA/SBC0360,PC-0598,Logon
{I3P6-T0LA48RF-5580HPOT},01/04/2010 08:38:58,DTAA/GNB0481,PC-3826,Logon
{Y8M0-Z9IJ33ZK-2335HXCG},01/04/2010 08:39:03,DTAA/WNS0816,PC-1040,Logon
{Z9L8-O7TD01GM-3324SPWL},01/04/2010 08:39:06,DTAA/QVM0338,PC-4327,Logon
{J3M8-S8FG00KC-5662FMHC},01/04/2010 08:39:10,DTAA/SGC0118,PC-4739,Logon
{G2T2-O6CT23LQ-2252MODL},01/04/2010 08:39:11,DTAA/LJU0036,PC-0632,Logon
{U9Y5-T9WO88LH-5665GZBZ},01/04/2010 08:39:22,DTAA/ADR0219,PC-2943,Logon
{O8M4-J4IN78TZ-0709GAHP},01/04/2010 08:39:24,DTAA/SES0660,PC-2111,Logon
{F7U6-K8HG25DG-4483RJFY},01/04/2010 08:39:35,DTAA/CTF0687,PC-2959,Logon
{X4Q2-M0AK43LS-6917JMGN},01/04/2010 08:39:37,DTAA/DFW0798,PC-3141,Logon
{P2Q1-N5HS44AL-3604EFHF},01/04/2010 08:39:38,DTAA/VMA0051,PC-1950,Logon
{M7H5-C4SO56OW-2757SVKV},01/04/2010 08:39:44,DTAA/EMR0242,PC-1306,Logon
{Z1J8-Z0SY09NG-7238GDQH},01/04/2010 08:39:46,DTAA/FTB0295,PC-0793,Logon
{B1H2-H5KF25FM-7868FKSY},01/04/2010 08:39:53,DTAA/SKB0263,PC-2809,Logon
{F8D1-Q4JJ80VD-2358IEQQ},01/04/2010 08:39:53,DTAA/IJG0454,PC-2407,Logon
{M2T6-O9OO85EI-7821LGHE},01/04/2010 08:39:58,DTAA/AKS0283,PC-3049,Logon
{D9M4-Q7IE70OW-3378MHEF},01/04/2010 08:39:58,DTAA/RIM0938,PC-1089,Logon
{G3V5-A3CU45HL-8627JFBL},01/04/2010 08:39:59,DTAA/ABS0726,PC-3698,Logon
{F4Y8-A5MZ06JG-0964OGSX},01/04/2010 08:40:04,DTAA/GVH0277,PC-3870,Logon
{E6F0-V9PQ36MV-1271VGJB},01/04/2010 08:40:11,DTAA/MTS0084,PC-0238,Logon
{R0O9-L9OB21HN-6252JLHH},01/04/2010 08:40:20,DTAA/PMG0890,PC-3988,Logon
{M0Y5-X2CP22JQ-8344BEAZ},01/04/2010 08:40:50,DTAA/BTH0358,PC-4818,Logon
{C1L2-P6TL99NR-2647ZZAA},01/04/2010 08:40:52,DTAA/IKH0904,PC-3664,Logon
{G8A3-F1JH77ZP-2221HBUV},01/04/2010 08:40:53,DTAA/WAB0970,PC-4718,Logon
{D9E7-T0NO02AU-3056NMGL},01/04/2010 08:40:57,DTAA/BMS0001,PC-0003,Logon
{Q5F0-Z3YP31GC-8870GAZQ},01/04/2010 08:41:18,DTAA/GHS0664,PC-1401,Logon
{V0V0-O7IY79RL-6048JUGK},01/04/2010 08:41:33,DTAA/JMM0759,PC-3490,Logon
{B2O8-C9BH53DY-7419PQXD},01/04/2010 08:41:43,DTAA/ANW0351,PC-0593,Logon
{L4E4-B1FY01TP-9973ISZX},01/04/2010 08:42:22,DTAA/BMR0596,PC-2467,Logon
{F8I7-P8DA94KQ-6603PCNR},01/04/2010 08:42:41,DTAA/IMD0280,PC-4679,Logon
{E5D5-A4AK93DU-7171SVFI},01/04/2010 08:42:43,DTAA/GLB0715,PC-4221,Logon
{R8J7-M1CU21UE-0969QNUD},01/04/2010 08:42:45,DTAA/NJW0094,PC-0791,Logon
{B9R3-S4FK81XZ-1078RSWF},01/04/2010 08:43:11,DTAA/CTH0082,PC-4582,Logon
{B6M3-Z3QW28OU-9420GHDR},01/04/2010 08:43:22,DTAA/JBS0654,PC-0184,Logon
{C0W4-A6BT80HI-7952HPPQ},01/04/2010 08:43:49,DTAA/HBL0517,PC-0662,Logon
{L7M4-U0VJ57PH-7744GUQG},01/04/2010 08:43:57,DTAA/RSG0385,PC-4365,Logon
{G4T5-N3IB65VK-2888RJHU},01/04/2010 08:44:06,DTAA/ALW0834,PC-0557,Logon
{W7O0-P5KH46OB-2059ZXDI},01/04/2010 08:44:11,DTAA/NJH0593,PC-3128,Logon
{W3S8-Z4NO66DO-5851JYES},01/04/2010 08:44:15,DTAA/LPB0141,PC-3489,Logon
{L8C2-G2JL70WT-3032TLUR},01/04/2010 08:44:18,DTAA/DBB0235,PC-0309,Logon
{H3M8-A1UW92EE-2093OAPM},01/04/2010 08:44:38,DTAA/BXY0648,PC-4952,Logon
{K3K8-Y3OQ00HA-8610OEQM},01/04/2010 08:44:55,DTAA/EEK0031,PC-2889,Logon
{K8H5-N5BG75EY-6860HORS},01/04/2010 08:44:58,DTAA/JMA0875,PC-2941,Logon
{F2M0-Z3OE57VM-2571ABBD},01/04/2010 08:45:16,DTAA/CDE0810,PC-3344,Logon
{J5Z7-P1IC96SU-8080WXMT},01/04/2010 08:45:16,DTAA/BMK0943,PC-3319,Logon
{G2O5-H0ZS14GD-3405PROV},01/04/2010 08:45:20,DTAA/AHV0103,PC-0201,Logon
{J2I3-T1ZR31MY-8508OXMK},01/04/2010 08:45:22,DTAA/CRJ0934,PC-3946,Logon
{H2B5-J7PF34DZ-1408GOMS},01/04/2010 08:45:31,DTAA/SJH0588,PC-2512,Logon
{Z6I9-P1JV42TP-8616GOWU},01/04/2010 08:45:58,DTAA/ARW0541,PC-2488,Logon
{L7Q8-A3HI20GW-3964GDIV},01/04/2010 08:46:06,DTAA/LCP0359,PC-2902,Logon
{E9D6-M3NH33TA-7720BSFX},01/04/2010 08:46:23,DTAA/PBH0441,PC-0264,Logon
{N7D4-I8EN00ET-2544MIIK},01/04/2010 08:46:28,DTAA/ZGH0528,PC-4270,Logon
{U7A3-C7IV62YF-3706MFOH},01/04/2010 08:46:38,DTAA/NRH0276,PC-3882,Logon
{D4B4-J7UH97KL-4962GZWC},01/04/2010 08:46:52,DTAA/CRC0996,PC-1046,Logon
{I2X9-M5AX27JF-9989NDBD},01/04/2010 08:47:13,DTAA/GJH0384,PC-4272,Logon
{J6Y7-M6QM10UB-8987UHNY},01/04/2010 08:47:18,DTAA/DCM0725,PC-2771,Logon
{P0V5-F1RY30RX-7392APPM},01/04/2010 08:48:06,DTAA/OZM0468,PC-3041,Logon
{P8Q2-M6VX57BB-4878ZLUS},01/04/2010 08:48:18,DTAA/DNH0619,PC-4336,Logon
{P4F1-W9HJ63AL-7627UWJP},01/04/2010 08:48:39,DTAA/GCH0545,PC-4690,Logon
{V4Q6-V2RK94CH-4017TVGG},01/04/2010 08:49:09,DTAA/TNB0740,PC-2015,Logon
{H3F1-R1QA26QR-5492MJSO},01/04/2010 08:49:19,DTAA/NSD0763,PC-2782,Logon
{S6M7-D1DZ08VN-0867DQVS},01/04/2010 08:49:29,DTAA/AJB0016,PC-1116,Logon
{K4D7-R8KQ53ZF-3268CKGK},01/04/2010 08:49:40,DTAA/JCC0998,PC-4681,Logon
{D2D8-L5TY50IH-9067OHXY},01/04/2010 08:49:46,DTAA/AJC0399,PC-1746,Logon
{N4M8-S0OW35LN-7740INAM},01/04/2010 08:50:00,DTAA/NGC0624,PC-3879,Logon
{Q1K6-T9XR79OQ-1983UKTV},01/04/2010 08:50:12,DTAA/AFD0868,PC-0776,Logon
{O2W5-Z7QP41KX-4357RJMF},01/04/2010 08:50:12,DTAA/EJS0513,PC-0668,Logon
{B6M4-V4HH32QW-0058SBXA},01/04/2010 08:50:15,DTAA/DKB0409,PC-4535,Logon
{X4F4-S5NG73IC-4561XOOL},01/04/2010 08:50:40,DTAA/XRP0435,PC-0431,Logon
{L8A9-V4YT32JY-3595CKRL},01/04/2010 08:51:06,DTAA/RAC0282,PC-3185,Logon
{H5O8-A4QC27IC-4467CIAF},01/04/2010 08:51:16,DTAA/THB0783,PC-0906,Logon
{P4S5-I7BS18XL-5413QUML},01/04/2010 08:51:21,DTAA/VJD0704,PC-0639,Logon
{X2Q8-D2FP46HO-7961WMZZ},01/04/2010 08:51:35,DTAA/TER0923,PC-0011,Logon
{V4Q5-J2TD77ML-1366XDNM},01/04/2010 08:51:39,DTAA/ODW0839,PC-1940,Logon
{D0C4-I7TV92VS-4623IPEZ},01/04/2010 08:51:42,DTAA/THS0006,PC-3234,Logon
{J7H8-S2NX64CZ-7489MBIQ},01/04/2010 08:51:57,DTAA/KKC0575,PC-1458,Logon
{I1A0-X0JB22XA-5065RLGO},01/04/2010 08:52:00,DTAA/CDE0193,PC-3996,Logon
{R1I5-Z1UQ24CS-4138JICF},01/04/2010 08:52:06,DTAA/SSC0387,PC-2858,Logon
{M5Z1-F1EE91WM-7953XMBR},01/04/2010 08:52:18,DTAA/BCH0912,PC-2485,Logon
{E6I7-X0EV06TU-6747UIQF},01/04/2010 08:52:18,DTAA/CAM0975,PC-1922,Logon
{V4Y4-D0HB87MF-4294PKFF},01/04/2010 08:52:19,DTAA/RAA0594,PC-1665,Logon
{U7N3-W3TI18UB-6366DLKX},01/04/2010 08:52:21,DTAA/RJP0874,PC-3476,Logon
{P8N6-Z1KK27TP-2840BIXB},01/04/2010 08:52:25,DTAA/JQH0724,PC-3070,Logon
{U8U5-A5CW81XF-8154YSUO},01/04/2010 08:52:26,DTAA/BAK0787,PC-0433,Logon
{X0M3-H2YS33CL-2739MZVJ},01/04/2010 08:52:33,DTAA/PMB0702,PC-1792,Logon
{F8W5-L9TA51IR-1712UQCD},01/04/2010 08:52:42,DTAA/BPC0533,PC-1229,Logon
{N6S1-U0EW98DE-7146VPGY},01/04/2010 08:52:49,DTAA/DME0620,PC-3739,Logon
{N3I3-O9JV46LO-5980BOJN},01/04/2010 08:52:50,DTAA/BZH0120,PC-0839,Logon
{O0J0-C6QA34EE-8403PHBG},01/04/2010 08:52:54,DTAA/TXR0884,PC-3310,Logon
{S5W2-D0SM86WC-8933JGFJ},01/04/2010 08:52:55,DTAA/BDI0634,PC-4076,Logon
{C2U9-P2YW45TP-1847CJPG},01/04/2010 08:53:03,DTAA/WPH0764,PC-2350,Logon
{J1D2-W8MT59RM-4330YIGW},01/04/2010 08:53:10,DTAA/OJH0425,PC-4118,Logoff
{G5A0-F4JA99XL-0461ZWQU},01/04/2010 08:53:28,DTAA/CBC0653,PC-1048,Logon
{Y0M2-C0QZ36FT-3598QQVC},01/04/2010 08:53:53,DTAA/ABG0179,PC-4171,Logon
{L1A1-I8YS14EZ-8707DRWO},01/04/2010 08:54:02,DTAA/AMD0432,PC-2555,Logon
{I5F5-B1PU60BY-2579DAZI},01/04/2010 08:54:08,DTAA/MAH0712,PC-2112,Logon
{Y4V6-V4IP60WR-1027EVGR},01/04/2010 08:54:23,DTAA/AJP0553,PC-1270,Logon
{S8I5-X1KL44NU-8691IXQT},01/04/2010 08:54:49,DTAA/RAH0968,PC-3119,Logon
{V2X7-U1JQ98ST-0141BZOV},01/04/2010 08:55:33,DTAA/JCG0817,PC-4339,Logon
{Z8L6-X3VQ76OW-3247UFVA},01/04/2010 08:55:41,DTAA/JLL0930,PC-0035,Logon
{Z6B4-C1VT65YS-0385UZZD},01/04/2010 08:55:42,DTAA/ARC0677,PC-0465,Logon
{J0G2-I5QM75WU-9568QODQ},01/04/2010 08:55:45,DTAA/SSC0047,PC-1537,Logon
{T4Z6-I9VW50SW-6383MVQT},01/04/2010 08:55:46,DTAA/CIB0489,PC-4452,Logon
{O8Q7-W0YK26MN-8436HXKA},01/04/2010 08:55:47,DTAA/DKR0696,PC-1434,Logon
{X9Y1-J4NX01YT-3762TEZA},01/04/2010 08:55:57,DTAA/RXM0204,PC-4875,Logon
{H8I4-B9GW68AF-7042UGOE},01/04/2010 08:56:20,DTAA/XQW0354,PC-4067,Logon
{A3P6-F5UC44XK-2711EXOR},01/04/2010 08:56:57,DTAA/BJM0992,PC-2364,Logon
{K4T4-T8GH06NC-9660BQAU},01/04/2010 08:57:27,DTAA/CGR0202,PC-2454,Logon
{Z6W0-E9IC15FJ-3836WVYC},01/04/2010 08:58:02,DTAA/RDT0659,PC-1382,Logon
{N4A5-K3LG64OJ-1144QGXE},01/04/2010 08:58:20,DTAA/RRF0245,PC-0019,Logon
{Z7D9-X0BW88HM-9860UHGB},01/04/2010 08:58:39,DTAA/CLN0999,PC-2365,Logon
{X3G4-A8JL02CA-4679NVNY},01/04/2010 08:59:18,DTAA/SIP0805,PC-0081,Logon
{N0K2-U1NQ65JP-5349PBKT},01/04/2010 08:59:19,DTAA/LAM0952,PC-3449,Logon
{B2E8-X1FY35HZ-0693JZEJ},01/04/2010 08:59:20,DTAA/ACM0061,PC-1324,Logon
{N1K2-N3CA59FQ-8691GARU},01/04/2010 09:00:08,DTAA/TDW0348,PC-4642,Logon
{A9Y0-Z7GB10QG-4420QTUK},01/04/2010 09:01:53,DTAA/DAW0221,PC-4162,Logon
{B8K9-U6AW65SH-9261TNSI},01/04/2010 09:02:09,DTAA/NJS0448,PC-1589,Logon
{A5T5-M9ZR50IK-9482PCAC},01/04/2010 09:03:06,DTAA/ORW0580,PC-2835,Logon
{I6J7-S9WH23FA-3060BFEP},01/04/2010 09:04:09,DTAA/CAH0610,PC-4467,Logon
{S3D5-Y3NA97RQ-1151SYZI},01/04/2010 09:04:17,DTAA/BMR0412,PC-3501,Logon
{V0A3-Y7KJ32PX-1985WODL},01/04/2010 09:04:25,DTAA/JBL0450,PC-2338,Logon
{C5Q2-L8EC28SS-0372EEWV},01/04/2010 09:04:57,DTAA/MCF0427,PC-3754,Logon
{M5T0-P2CX86NO-9770VCHV},01/04/2010 09:05:05,DTAA/MJM0228,PC-2127,Logon
{D4P0-Q6CR87OT-8353CHCI},01/04/2010 09:05:07,DTAA/SDL0679,PC-2131,Logon
{T8E1-Q4NR26PM-4717EASW},01/04/2010 09:05:11,DTAA/HDB0655,PC-3968,Logoff
{Y1I7-K9TQ46ND-1337YSWX},01/04/2010 09:05:24,DTAA/MBD0602,PC-0120,Logon
{N3R2-L0CV55EC-0926GURH},01/04/2010 09:05:37,DTAA/JCC0998,PC-4681,Logoff
{L3M2-C2QJ81JJ-7216WNXB},01/04/2010 09:05:49,DTAA/SBB0044,PC-0310,Logon
{Q3M3-F6RX77GM-7602YIJX},01/04/2010 09:05:57,DTAA/PML0209,PC-2793,Logon
{J4J5-C1GL56QW-4404GSSA},01/04/2010 09:06:24,DTAA/KUC0848,PC-1155,Logon
{L3V6-I3AA44XZ-9055OATU},01/04/2010 09:06:30,DTAA/KNJ0633,PC-1466,Logon
{Z5L1-H5TR26NQ-3810JCOM},01/04/2010 09:06:35,DTAA/BGW0009,PC-0292,Logon
{Z1P3-Q4FE22YE-7041PMXC},01/04/2010 09:06:56,DTAA/THL0671,PC-3221,Logon
{H0L3-M0NS98HK-7108SSMH},01/04/2010 09:07:08,DTAA/BKH0156,PC-1500,Logon
{R8L6-U1ZZ88JW-4012QJRB},01/04/2010 09:07:10,DTAA/BWS0872,PC-3302,Logon
{N0O2-C7FW38WB-8719CDED},01/04/2010 09:07:11,DTAA/REK0484,PC-3033,Logon
{J5S1-U3WA35ZT-9105MGNB},01/04/2010 09:07:23,DTAA/BNG0510,PC-2048,Logon
{Y9W8-Q4TF53QT-6637EYCI},01/04/2010 09:07:26,DTAA/WKH0407,PC-3822,Logon
{P6D1-D6XK63PS-0196CPCB},01/04/2010 09:08:03,DTAA/CNS0950,PC-3209,Logon
{Y5Q7-W5TG55WI-6319LFIO},01/04/2010 09:08:04,DTAA/AGG0562,PC-0473,Logon
{R1K8-D4FB14WE-3533QCXC},01/04/2010 09:08:11,DTAA/BCS0374,PC-1028,Logon
{H2S7-P8JJ99PK-7958MUSO},01/04/2010 09:08:16,DTAA/TAO0639,PC-2198,Logon
{D8S8-A2GR03EC-5925PZCD},01/04/2010 09:08:20,DTAA/WWC0894,PC-3980,Logon
{J2W6-A4FU86AI-0617BQBO},01/04/2010 09:08:25,DTAA/DWF0128,PC-0346,Logon
{F1M9-Z2TK38YX-4837EVHB},01/04/2010 09:08:27,DTAA/CRM0058,PC-1892,Logon
{R1U9-M9ST20DT-0584JGWG},01/04/2010 09:08:33,DTAA/PCO0684,PC-4867,Logon
{I1G1-P8IG57SU-7325JPZT},01/04/2010 09:08:38,DTAA/LCK0551,PC-3491,Logon
{O6R3-S5YA53ST-6173KLBK},01/04/2010 09:08:48,DTAA/CJG0638,PC-2542,Logon
{C6F5-E9BP83VE-2261VSTA},01/04/2010 09:09:05,DTAA/FGM0119,PC-1150,Logon
{V1R7-G6ND53FR-5528SUZO},01/04/2010 09:09:31,DTAA/CLS0819,PC-1673,Logon
{D2T7-V8YN46GG-4842HRJB},01/04/2010 09:09:40,DTAA/CLN0999,PC-2368,Logoff
{M8Y0-X5MM27XX-0090BDED},01/04/2010 09:09:43,DTAA/LAH0397,PC-2632,Logon
{S7G8-F6OC34DQ-5660LKDS},01/04/2010 09:09:50,DTAA/VAH0262,PC-1398,Logon
{X6T7-F4AT54TB-9709ZFDG},01/04/2010 09:10:12,DTAA/MCC0851,PC-2230,Logon
{R7C1-O2SA69OX-2246WJIG},01/04/2010 09:10:13,DTAA/ECD0029,PC-4184,Logon
{G6R7-V1UG18GH-7689RDWF},01/04/2010 09:10:24,DTAA/NJC0459,PC-3165,Logon
{D2M5-T0DS16QR-2917TCDV},01/04/2010 09:10:25,DTAA/CCA0349,PC-1418,Logon
{E1D4-D1QV65ED-7734VFFV},01/04/2010 09:11:20,DTAA/ONQ0625,PC-1104,Logon
{E4C4-U8KA37XS-2531LGSG},01/04/2010 09:11:33,DTAA/KMW0755,PC-1519,Logon
{O0D8-J1JX67LH-8234FEXZ},01/04/2010 09:11:58,DTAA/VMM0309,PC-1276,Logoff
{D0O1-R6JG48QR-2204KHAB},01/04/2010 09:12:04,DTAA/GML0105,PC-0268,Logon
{U8E9-A0QO27LF-1160HOBU},01/04/2010 09:12:15,DTAA/WJG0153,PC-3249,Logon
{T4W1-O7FK84ZY-4444MNEO},01/04/2010 09:12:29,DTAA/RAY0882,PC-1169,Logon
{O4E8-H6GB82ZR-4909FDRX},01/04/2010 09:12:53,DTAA/CLN0999,PC-3344,Logon
{Y5D4-L3AX23JQ-6183IXRW},01/04/2010 09:14:19,DTAA/PJS0809,PC-0823,Logon
{K7J4-L5BM56FP-3963FGZZ},01/04/2010 09:14:35,DTAA/CRF0074,PC-2490,Logon
{X0X3-L1OE66TB-1685USLV},01/04/2010 09:15:28,DTAA/DLM0723,PC-0134,Logon
{E2G9-H9JU89UN-9503GCWV},01/04/2010 09:16:05,DTAA/HKM0260,PC-4359,Logon
{V6A2-W3MP62NF-2003AXAM},01/04/2010 09:16:15,DTAA/CWG0305,PC-1107,Logon
{E9A2-Y8VD74BC-1354DHZD},01/04/2010 09:16:15,DTAA/SKL0881,PC-1581,Logon
{F5I1-P6WB97BK-5673PMSS},01/04/2010 09:16:41,DTAA/ULB0178,PC-1859,Logon
{O1L1-L2LS10FC-5442QNES},01/04/2010 09:17:07,DTAA/NAT0252,PC-1796,Logon
{G0Y4-L5PD33XB-9947ODCD},01/04/2010 09:17:41,DTAA/JHD0512,PC-1397,Logon
{G6Q7-L4TT95UP-4404XOIP},01/04/2010 09:18:38,DTAA/SGG0584,PC-1946,Logon
{N3H3-U7XK70EA-6579YINO},01/04/2010 09:19:19,DTAA/GRG0693,PC-3411,Logon
{E6G7-K3YF99OG-9254PXHC},01/04/2010 09:19:33,DTAA/ELD1000,PC-0834,Logon
{X9B8-R4QK39UF-3324WHRD},01/04/2010 09:21:36,DTAA/DSM0990,PC-3109,Logon
{O4I9-S3YM80NX-2159TMQS},01/04/2010 09:21:36,DTAA/DOC0003,PC-2799,Logon
{G2S9-K3OL51KX-7563AUCW},01/04/2010 09:21:59,DTAA/RVS0852,PC-3248,Logon
{L0K2-T4ZD88LX-3552BRSZ},01/04/2010 09:22:08,DTAA/BCM0899,PC-3412,Logon
{O5T7-P5ZH17UG-2964SRTX},01/04/2010 09:22:23,DTAA/UCM0106,PC-4444,Logon
{X1T8-O2VF40SQ-4496SBUT},01/04/2010 09:23:29,DTAA/ITC0131,PC-4084,Logon
{S0J1-D3EC39PL-1097RWQJ},01/04/2010 09:23:50,DTAA/DGM0240,PC-3547,Logon
{M4S1-V1BJ56OR-4608GCGG},01/04/2010 09:24:18,DTAA/VDP0070,PC-4791,Logon
{S0I6-M4BG92BQ-3402UGHA},01/04/2010 09:24:32,DTAA/ZRR0705,PC-3176,Logon
{K2V1-Z9GU57PI-0507GCFS},01/04/2010 09:24:35,DTAA/ICB0779,PC-3766,Logon
{I6P2-V7SV61SX-0766TSMW},01/04/2010 09:24:56,DTAA/FHM0931,PC-3359,Logon
{L0U3-O1OA26RX-8573HJWW},01/04/2010 09:25:16,DTAA/PCM0846,PC-3968,Logon
{G5F7-A8EH53XO-6379YEGX},01/04/2010 09:25:29,DTAA/BCW0386,PC-4381,Logon
{Q2F0-P5AT45KI-3534EWOP},01/04/2010 09:25:51,DTAA/DSM0990,PC-3109,Logoff
{E5C1-K9JR90FK-5730ESRK},01/04/2010 09:28:02,DTAA/SOM0478,PC-1078,Logon
{J4Q0-W8QL59NZ-2056SXUR},01/04/2010 09:28:51,DTAA/RVS0852,PC-3248,Logoff
{B2T9-U5CU17PV-0677HRRE},01/04/2010 09:30:19,DTAA/NDS0490,PC-2549,Logon
{F8C8-U1WM48JI-9355PVIG},01/04/2010 09:32:02,DTAA/HBL0517,PC-0662,Logoff
{L5I0-L7GV75HK-0709ZYNX},01/04/2010 09:32:02,DTAA/LTB0150,PC-1814,Logon
{N3M3-B7XZ65DD-1970ZHTP},01/04/2010 09:34:20,DTAA/CLN0999,PC-3344,Logoff
{G5H2-Z2JV39WB-7836VWEA},01/04/2010 09:34:26,DTAA/TCH0230,PC-3052,Logon
{R0Y3-R2BQ65OQ-3700JLQF},01/04/2010 09:35:39,DTAA/RBC0583,PC-1380,Logon
{I9Y7-F4LI06DO-1544PYKQ},01/04/2010 09:35:56,DTAA/DSM0990,PC-2804,Logon
{P5J0-X8TL81TW-1610WIOR},01/04/2010 09:38:17,DTAA/QGF0292,PC-1750,Logon
{K8X7-U2NQ59TA-4257CYRS},01/04/2010 09:38:34,DTAA/KEE0997,PC-4760,Logon
{L1H8-G5DK20YJ-9575TZIG},01/04/2010 09:38:58,DTAA/LCG0011,PC-0406,Logon
{R8C4-F0RQ02ZY-1288QKKL},01/04/2010 09:39:12,DTAA/DLM0723,PC-0134,Logoff
{J5O8-V0EB06CG-4151SGYS},01/04/2010 09:39:34,DTAA/JHD0512,PC-1397,Logoff
{E9P6-Q5RN77NT-8030AHYH},01/04/2010 09:40:34,DTAA/MAG0290,PC-1750,Logon
{R7Q1-K9CO52BL-3022QTPP},01/04/2010 09:41:04,DTAA/ELD1000,PC-0834,Logoff
{O7D4-G1GY63JY-5881KJDU},01/04/2010 09:43:47,DTAA/KAG0880,PC-3860,Logon
{E3Z3-H3TP58GP-3524GSUE},01/04/2010 09:51:33,DTAA/MAG0290,PC-1750,Logoff
{K1X8-Y1LX87ND-7578UUAT},01/04/2010 09:53:54,DTAA/TGC0670,PC-1078,Logon
{Y1D1-E4JI26FB-7880NKYE},01/04/2010 09:53:58,DTAA/PCM0846,PC-3968,Logoff
{D1W2-D8QI45RY-3644QBAC},01/04/2010 09:54:57,DTAA/JHA0404,PC-0046,Logon
{O4W0-Z2JI19YU-3329NHLJ},01/04/2010 09:59:24,DTAA/BKM0116,PC-1921,Logon
{C1U6-V5CR20ZC-2025CVHE},01/04/2010 10:02:21,DTAA/SOM0478,PC-1078,Logoff
{A8E8-C4RA92ZR-8581ZJWL},01/04/2010 10:03:31,DTAA/ASV0049,PC-1882,Logon
{Z7H9-G4JW24CP-4913ZGCQ},01/04/2010 10:04:41,DTAA/QGF0292,PC-1750,Logoff
{Y9O6-O8LN97HQ-3279XHYS},01/04/2010 10:17:51,DTAA/KEE0997,PC-4760,Logoff
{J2T6-U6JJ26LX-8511YQHQ},01/04/2010 10:18:04,DTAA/KEE0997,PC-0057,Logon
{K8M0-W1GE71TR-4746XFHQ},01/04/2010 10:19:40,DTAA/DSM0990,PC-2804,Logoff
{L7X4-K0EW16KW-1432IWEO},01/04/2010 10:21:34,DTAA/CLN0999,PC-4600,Logon
{L1Y1-J2QL69OQ-8044CZHC},01/04/2010 10:25:15,DTAA/BKM0116,PC-1921,Logoff
{D1K3-U3US83BO-7897XJJX},01/04/2010 10:27:56,DTAA/KEE0997,PC-0057,Logoff
{U5Q6-Q1GL76DR-4118ZSIO},01/04/2010 10:29:20,DTAA/KRC0021,PC-4187,Logon
{X3O6-H4ZA16RA-2378WBSY},01/04/2010 10:32:39,DTAA/CRC0996,PC-2106,Logon
{Y5T4-Y1OO62YK-4227NNAZ},01/04/2010 10:32:59,DTAA/KAG0880,PC-3860,Logoff
{A0Y6-E5UW63EW-4356DFLH},01/04/2010 10:36:24,DTAA/JBA0373,PC-4398,Logon
{Q4Z9-O5TC54MI-4337XDBK},01/04/2010 10:37:10,DTAA/NGC0624,PC-3404,Logon
{R0Y4-W3JM73GS-4560FBMX},01/04/2010 10:39:30,DTAA/KRC0021,PC-4187,Logoff
{Q4J3-X8BL00LU-3495ICMB},01/04/2010 10:41:32,DTAA/JTT0989,PC-4445,Logon
{L3E9-U0GO01JR-3112WVPC},01/04/2010 10:41:41,DTAA/GHC0041,PC-1139,Logon
{N9V7-G6JE73OD-3991SBUD},01/04/2010 10:42:05,DTAA/TLB0017,PC-4725,Logon
{H1L5-H6BK38IT-0581VPQE},01/04/2010 10:43:30,DTAA/TGC0670,PC-1078,Logoff
{X1K9-O1GP92JL-0474JOEI},01/04/2010 10:44:44,DTAA/CLN0999,PC-4600,Logoff
{V9R3-C0JI46XG-0397GCAD},01/04/2010 10:46:50,DTAA/NHH0566,PC-1651,Logon
{D9K1-Q4IS55VN-1782QCTG},01/04/2010 10:47:49,DTAA/JHA0404,PC-0046,Logoff
{D2K6-L9VZ94EN-9408HYJK},01/04/2010 10:48:12,DTAA/ASV0049,PC-1882,Logoff
{B2N8-N5IB16XO-3194NFTI},01/04/2010 10:50:48,DTAA/CGM0994,PC-2469,Logon
{D9W1-F9GY36PZ-0824MNOO},01/04/2010 10:52:58,DTAA/CGM0994,PC-2469,Logoff
{M6J6-D6ZW16IB-0813GESC},01/04/2010 10:55:04,DTAA/JTT0989,PC-4445,Logoff
{C9L9-E4JK34KY-2615BPQJ},01/04/2010 10:55:55,DTAA/CSC0297,PC-2848,Logon
{V4V7-T7PK85JD-0126WCTM},01/04/2010 10:56:41,DTAA/HNF0812,PC-2093,Logon
{N0U2-U8VN44LY-8592PGOL},01/04/2010 10:58:33,DTAA/MIK0034,PC-0229,Logon
{O2Q6-I5WN38XA-3873MVSH},01/04/2010 10:58:47,DTAA/NKM0018,PC-3107,Logon
{S2N8-X2JO27YF-4314HMKT},01/04/2010 10:59:25,DTAA/CDZ0056,PC-4052,Logon
{O8H3-R0FU84YG-6440SBOH},01/04/2010 10:59:55,DTAA/NGC0624,PC-3404,Logoff
{B9A1-L5IW11VU-3063HLHY},01/04/2010 11:01:24,DTAA/CGM0319,PC-3173,Logon
{G7H7-O7CB24SL-5047OIGW},01/04/2010 11:01:45,DTAA/FKR0550,PC-2469,Logon
{J4R0-I9LY09IX-4592XTGE},01/04/2010 11:02:29,DTAA/CLK0383,PC-0419,Logon
